application_id,pan_number,applicant_name,employer_name,employer_type,employment_tenure_years,gross_salary,total_deductions,declared_income,income_stability,existing_emi_total,bank_balance,bounce_count,statement_months,spending_ratio,negative_month_count,cibil_score,negative_items_count,oldest_account_years,inquiries_12m,accounts_good_standing,derogatory_marks,requested_loan_amount,requested_tenure_months,aadhaar_number,date_of_birth,phone_number,email,address,verified_income,income_mismatch_flag,default_flag,written_off_flag,credit_enquiries_6m,interest_rate,proposed_emi,dti_ratio,data_consistency_flag,ocr_confidence_score,document_consistency_flag,decision,risk_category,decision_reason_codes,confidence_score,hil_required_flag,application_date
APP000188,RYLYA2519V,Abhishek Chauhan,Microsoft India,Startup,6,79805,14522,77976,High,24222,56417,0,12,0.77,4,610,4,9,6,2,3,501000,48,693265732759,1993-06-11,8080111000,abhishekchauhan@gmail.com,"Flat 315, C Wing, Royal Complex, Koramangala, Hyderabad, Telangana - 480571",68770,TRUE,FALSE,FALSE,1,15.52,14075.62,0.557,TRUE,89.96,TRUE,REJECT,MEDIUM,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH,94.89,TRUE,2026-02-20
APP000189,PEXZY5898C,Neha Patel,Wipro,Startup,11,164207,55060,194513,High,597,332757,0,3,1.21,3,738,2,15,4,4,2,1113000,48,621354159709,1963-12-11,8162543848,nehapatel@hotmail.com,"Flat 270, A Wing, Krishna Heights, Satellite, Chennai, Tamil Nadu - 453914",139821,TRUE,FALSE,FALSE,2,12.43,29545.09,0.216,FALSE,90.85,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,76.69,TRUE,2026-04-15
APP000190,GXXCR3518Z,Arjun Joshi,Tech Mahindra,MNC,7,76382,19024,56198,High,18901,132673,1,12,1.18,0,714,0,5,2,4,0,365000,24,512931100591,1999-02-03,9597519102,arjun.joshi@yahoo.com,"Flat 811, A Wing, Shanti Plaza, Adyar, Pune, Maharashtra - 320431",66905,TRUE,FALSE,FALSE,1,13.45,17430.01,0.543,TRUE,75.42,TRUE,REJECT,MEDIUM,HIGH_DTI|INCOME_MISMATCH,85.58,TRUE,2026-02-05
APP000191,EQPPN2487Q,Rahul Shah,Indian Railways,Public Sector,24,95940,20615,86254,High,25984,309343,0,6,0.81,1,599,5,4,5,4,1,551000,72,210175096170,1986-12-14,9759591945,rshah@outlook.com,"Flat 782, B Wing, Sai Heights, Viman Nagar, Chennai, Tamil Nadu - 672436",81582,FALSE,FALSE,FALSE,3,17.62,12449.02,0.471,FALSE,76.29,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY,68.01,TRUE,2026-03-28
APP000192,HFMEV8216P,Tanvi Malhotra,Google India,Startup,14,63554,12500,72258,High,20807,82789,3,6,1.11,4,692,1,12,3,6,0,413000,48,51157942387,1992-08-29,9367042549,tanvi224@rediffmail.com,"Flat 743, D Wing, Shanti Tower, Banjara Hills, Kolkata, West Bengal - 487520",59662,TRUE,FALSE,FALSE,1,12.97,11073.61,0.534,TRUE,59.6,FALSE,REJECT,HIGH,HIGH_DTI|INCOME_MISMATCH|HIGH_BOUNCE_RATE|DOCUMENT_INCONSISTENCY,63.92,TRUE,2025-11-02
APP000193,NMXYS0317W,Kavita Nair,TCS,MNC,1,42974,14266,52618,Low,2322,101377,1,12,0.8,2,820,1,19,1,7,1,146000,60,330559782457,1999-09-04,8998339914,kavitanair@yahoo.com,"Flat 434, C Wing, Sai Plaza, Andheri, Pune, Maharashtra - 412662",39318,TRUE,FALSE,FALSE,2,8.89,3022.93,0.136,TRUE,63.81,FALSE,REVIEW,MEDIUM,INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,66.77,TRUE,2025-12-04
APP000194,SOQQK3802S,Abhishek Verma,HCL Technologies,Private Sector,1,78879,19384,63758,Low,1168,213380,3,3,0.85,2,731,3,3,5,5,0,428000,60,271122182315,1971-04-13,8851651768,abhishek.verma@gmail.com,"Flat 460, C Wing, Sai Apartments, Koramangala, Hyderabad, Telangana - 899817",69225,FALSE,FALSE,FALSE,2,11.24,9357.07,0.152,TRUE,76.66,TRUE,APPROVE,LOW,HIGH_BOUNCE_RATE,87.53,FALSE,2025-12-29
APP000195,CWNVK1066I,Preeti Nair,Independent Practice,Self-Employed,10,96871,14770,116147,High,31993,334488,0,12,0.75,2,700,4,12,4,6,0,764000,84,239453546147,1970-10-25,9879863210,preeti860@yahoo.com,"Flat 908, D Wing, Shanti Paradise, Salt Lake, Hyderabad, Telangana - 478472",96412,TRUE,FALSE,FALSE,3,14.28,14435.8,0.482,TRUE,70.01,TRUE,APPROVE,MEDIUM,INCOME_MISMATCH,81.28,TRUE,2026-04-12
APP000196,AHALS9036N,Meera Singh,EY,Startup,15,127622,42049,158114,High,33430,489513,3,12,0.65,3,684,0,14,3,3,2,256000,72,40142473107,1985-10-06,9401137984,meera.singh@outlook.com,"Flat 221, D Wing, Shanti Residency, Satellite, Bangalore, Karnataka - 810955",127284,TRUE,FALSE,FALSE,1,11.15,4892.41,0.301,FALSE,86.21,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH|HIGH_BOUNCE_RATE,76.4,TRUE,2025-11-07
APP000197,STHCJ8539X,Preeti Kapoor,Independent Practice,Self-Employed,14,180619,55713,144691,High,49840,257778,2,3,1.29,0,723,0,13,5,3,1,606000,12,562965754278,1993-11-22,8656194255,preeti.kapoor@hotmail.com,"Flat 519, C Wing, Royal Complex, Banjara Hills, Kolkata, West Bengal - 727880",151089,FALSE,FALSE,FALSE,1,12.14,53882.06,0.686,TRUE,97.17,TRUE,REVIEW,MEDIUM,HIGH_DTI,94.33,TRUE,2026-04-08
APP000198,FJKTC6488G,Rahul Thakur,Defence Services,Government,23,253280,87484,211166,High,44598,342446,0,6,1.18,3,648,2,8,8,1,2,1658000,48,721436438130,1971-03-17,9804132114,rahul.thakur@hotmail.com,"Flat 308, B Wing, Krishna Tower, Satellite, Lucknow, Uttar Pradesh - 493128",222992,FALSE,FALSE,FALSE,4,15.01,46151.79,0.407,TRUE,94.09,TRUE,APPROVE,MEDIUM,LOW_CREDIT_SCORE,94.42,TRUE,2026-02-15
APP000199,JIPMI5746D,Rahul Shetty,Deloitte,Private Sector,6,138708,27004,141248,High,45286,316218,0,12,0.8,0,785,0,18,3,5,0,278000,60,87182749680,1994-07-06,9191872742,rahul.shetty@gmail.com,"Flat 992, D Wing, Lakshmi Complex, Koramangala, Bangalore, Karnataka - 308796",130800,FALSE,FALSE,FALSE,1,11.19,6070.77,0.393,TRUE,82.14,TRUE,APPROVE,LOW,MEETS_CRITERIA,84.96,FALSE,2025-12-31
APP000200,SBCWR4529E,Pooja Sharma,Cognizant,MNC,16,136044,33420,145018,High,10286,102704,1,12,0.89,0,782,2,7,0,7,0,648000,24,923785847129,1993-03-22,8618033242,pooja.sharma@hotmail.com,"Flat 538, A Wing, Krishna Plaza, Salt Lake, Delhi, Delhi - 714018",120095,TRUE,FALSE,FALSE,1,10.38,30015.69,0.336,TRUE,97.19,TRUE,APPROVE,LOW,INCOME_MISMATCH,97.36,TRUE,2025-12-03
APP000201,TBIKF7348H,Raj Agarwal,State Government,Government,18,114632,25045,138362,High,21591,271374,0,6,1.24,2,579,4,7,6,2,2,419000,72,623984716906,1963-08-26,9781205464,raj410@rediffmail.com,"Flat 876, D Wing, Royal Heights, Gomti Nagar, Chennai, Tamil Nadu - 611483",104407,TRUE,TRUE,FALSE,5,15.65,9008.33,0.293,TRUE,89.11,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|PAST_DEFAULT,94.14,TRUE,2026-04-24
APP000202,DUHRJ5375F,Pooja Mishra,Accenture,Startup,9,91937,22792,63367,High,3531,152022,0,3,0.56,2,556,2,4,7,3,1,500000,24,339527536749,1984-06-15,8585249141,poojamishra@rediffmail.com,"Flat 951, C Wing, Royal Heights, Malviya Nagar, Chennai, Tamil Nadu - 677393",81677,TRUE,FALSE,FALSE,1,14.16,24044.25,0.338,TRUE,73.23,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH,90.87,TRUE,2026-03-23
APP000203,HGFPT9320S,Ankit Chauhan,EY,Private Sector,15,91200,29195,98002,High,23255,22265,2,3,1.19,3,717,2,12,1,6,1,360000,24,638902199471,1989-02-08,9636337922,ankit209@gmail.com,"Flat 594, B Wing, Sai Complex, Satellite, Pune, Maharashtra - 567839",77444,TRUE,FALSE,FALSE,3,12.31,16998.61,0.52,TRUE,90.27,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,90.74,TRUE,2025-11-23
APP000204,FIKGH2640S,Shreya Shah,HCL Technologies,Private Sector,2,36725,8837,41409,Medium,3630,107176,0,3,0.61,2,658,1,13,5,6,0,224000,84,69556076761,1998-09-15,8645345472,shreyashah@yahoo.com,"Flat 391, B Wing, Shanti Tower, Andheri, Mumbai, Maharashtra - 897663",30955,TRUE,FALSE,FALSE,0,14.3,4234.97,0.254,TRUE,97.32,TRUE,APPROVE,MEDIUM,INCOME_MISMATCH,98.07,TRUE,2025-12-08
APP000205,VFSBC8114Y,Meera Mishra,Central Government,Government,5,73940,18912,89469,High,13704,214400,1,12,0.76,4,732,4,11,5,4,1,210000,84,823052480880,1992-02-17,8722072239,meeramishra@rediffmail.com,"Flat 180, B Wing, Sai Plaza, Koramangala, Ahmedabad, Gujarat - 848086",69924,TRUE,FALSE,FALSE,3,12.75,3791.83,0.25,TRUE,87.39,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,89.74,TRUE,2026-04-10
APP000206,PKJJI1046E,Kunal Nambiar,Google India,Private Sector,11,98304,14963,100719,High,3617,270316,1,3,0.42,1,597,2,7,9,4,2,206000,60,463203747677,1966-03-02,8837260321,knambiar@hotmail.com,"Flat 80, D Wing, Shanti Paradise, Salt Lake, Pune, Maharashtra - 472008",89258,TRUE,FALSE,FALSE,3,16.34,5046.81,0.097,TRUE,62.85,FALSE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|EXCESSIVE_INQUIRIES,68.58,TRUE,2026-02-28
APP000207,TNZDV3776E,Kavita Chauhan,Freelance Consultant,Self-Employed,13,108675,34789,84923,High,34738,107296,1,12,0.7,2,735,4,15,6,6,2,305000,12,964630040236,1991-03-20,8136268943,kchauhan@outlook.com,"Flat 225, D Wing, Shanti Heights, Banjara Hills, Delhi, Delhi - 805285",90874,FALSE,FALSE,FALSE,2,12.52,27173.13,0.681,FALSE,78.72,TRUE,REJECT,MEDIUM,HIGH_DTI,76.03,TRUE,2025-11-18
APP000208,BPUGV5829O,Kavita Menon,NTPC,Public Sector,9,151502,40844,120028,High,33698,488645,0,3,1.12,0,704,3,3,6,2,0,312000,36,885666954132,1996-05-12,8071506662,kavita.menon@hotmail.com,"Flat 242, B Wing, Lakshmi Heights, Malviya Nagar, Chennai, Tamil Nadu - 515598",141959,TRUE,FALSE,FALSE,1,14.44,10730.22,0.313,TRUE,93.98,TRUE,APPROVE,LOW,INCOME_MISMATCH,91.69,TRUE,2026-02-16
APP000209,BXIBP9681F,Aisha Bhat,Microsoft India,MNC,7,126003,19828,113093,High,2596,389452,0,6,0.51,0,692,2,9,2,5,2,648000,72,494981942179,1972-03-16,9128179340,abhat@hotmail.com,"Flat 975, D Wing, Lakshmi Paradise, Salt Lake, Kolkata, West Bengal - 407918",110466,FALSE,FALSE,FALSE,3,12.93,12984.09,0.141,FALSE,76.08,TRUE,APPROVE,MEDIUM,MEETS_CRITERIA,71.39,TRUE,2025-12-28
APP000210,EEBAW2146M,Ankit Chopra,ONGC,Public Sector,12,162312,40740,129175,High,30041,506530,5,12,1.23,1,743,0,15,6,6,1,524000,12,659202461752,1994-11-19,9923897432,ankit889@gmail.com,"Flat 382, D Wing, Royal Tower, Andheri, Lucknow, Uttar Pradesh - 209679",141472,FALSE,FALSE,FALSE,2,12.43,46662.24,0.542,TRUE,83.76,TRUE,REJECT,MEDIUM,HIGH_DTI|HIGH_BOUNCE_RATE,93.43,TRUE,2025-12-19
APP000211,XPGIP4360H,Swati Desai,Independent Practice,Self-Employed,1,234336,46661,229590,Low,42205,127078,3,12,0.63,2,603,3,3,6,3,2,1756000,72,83037360601,1977-12-25,9188608490,swati318@rediffmail.com,"Flat 876, C Wing, Sai Apartments, Satellite, Delhi, Delhi - 687994",219878,FALSE,FALSE,FALSE,2,16.19,38274.8,0.366,FALSE,95.32,TRUE,APPROVE,MEDIUM,LOW_CREDIT_SCORE|HIGH_BOUNCE_RATE,80.57,TRUE,2026-03-17
APP000212,GUUYZ1417Y,Gaurav Chopra,Coal India,Public Sector,22,236488,38637,176726,High,81715,218407,1,6,0.9,3,732,2,6,1,5,0,850000,72,794151526384,1971-03-10,9891122528,gaurav590@outlook.com,"Flat 812, D Wing, Sai Complex, Satellite, Pune, Maharashtra - 208601",205723,TRUE,FALSE,FALSE,0,14.27,17638,0.483,TRUE,94.29,TRUE,REJECT,MEDIUM,INCOME_MISMATCH,97.8,TRUE,2025-12-10
APP000213,CVPOD1497K,Pooja Pandey,Central Government,Government,14,25850,5603,32430,High,8725,21949,0,3,0.61,2,747,4,13,1,6,2,181000,84,534864010424,2000-06-11,8724561851,pooja.pandey@hotmail.com,"Flat 292, A Wing, Sai Tower, Banjara Hills, Mumbai, Maharashtra - 846377",24553,TRUE,FALSE,FALSE,2,14.26,3417.99,0.495,FALSE,72.7,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,69.28,TRUE,2026-03-12
APP000214,DCYAX0841F,Swati Kapoor,Cognizant,MNC,20,66561,18041,56337,High,37,40248,1,12,0.63,1,632,6,5,6,1,1,405000,72,522910732283,1988-03-26,8608493783,swatikapoor@hotmail.com,"Flat 300, D Wing, Royal Tower, Banjara Hills, Jaipur, Rajasthan - 524171",63331,TRUE,TRUE,FALSE,2,15.58,8691.81,0.138,TRUE,50.07,FALSE,REVIEW,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY|PAST_DEFAULT,61.42,TRUE,2026-01-10
APP000215,SKILD6139M,Sakshi Shetty,KPMG,Private Sector,12,153329,44111,129480,High,15510,283057,0,3,0.83,3,304,7,2,11,1,5,496000,12,323653377460,1985-09-22,9106720078,sakshishetty@yahoo.com,"Flat 287, A Wing, Lakshmi Apartments, Satellite, Chennai, Tamil Nadu - 906412",140686,FALSE,FALSE,FALSE,3,18.36,45558.3,0.434,TRUE,91.65,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,87.69,TRUE,2026-03-13
APP000216,XGHVT6567Q,Neha Shah,Coal India,Public Sector,12,178693,27391,179276,High,4575,352077,0,6,1.18,1,718,0,6,6,3,0,497000,12,20586950732,1971-08-14,9646449369,nshah@hotmail.com,"Flat 201, C Wing, Krishna Apartments, Viman Nagar, Lucknow, Uttar Pradesh - 148029",149973,TRUE,FALSE,FALSE,3,11.13,43955.83,0.324,TRUE,73.49,TRUE,APPROVE,LOW,INCOME_MISMATCH,84.6,TRUE,2026-02-26
APP000217,LFIGD8756Y,Shreya Verma,ONGC,Public Sector,6,140795,27473,127332,High,6690,80564,3,3,0.73,2,605,3,8,4,4,3,646000,72,482073651189,1972-05-23,9294065578,shreya.verma@yahoo.com,"Flat 198, A Wing, Sai Apartments, Banjara Hills, Chennai, Tamil Nadu - 345598",124341,FALSE,FALSE,FALSE,2,17.37,14504.7,0.17,TRUE,74.57,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|HIGH_BOUNCE_RATE,83.04,TRUE,2025-12-18
APP000218,LSESS8595S,Divya Thakur,State Government,Government,4,176375,54639,185778,Medium,14437,58966,2,12,1.2,1,660,2,7,5,4,2,423000,24,989376297454,1975-02-19,8030364687,divyathakur@rediffmail.com,"Flat 973, D Wing, Lakshmi Complex, Koramangala, Jaipur, Rajasthan - 687271",150086,TRUE,FALSE,FALSE,0,11.15,19744.59,0.228,FALSE,74.05,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,73.12,TRUE,2026-04-13
APP000219,CDLKQ0746K,Priya Verma,Central Government,Government,7,46144,12659,36516,High,741,71624,0,6,0.82,0,550,4,3,9,3,1,226000,48,1529113717,2003-04-20,8250902556,priya761@outlook.com,"Flat 88, D Wing, Krishna Paradise, Banjara Hills, Bangalore, Karnataka - 729511",43623,TRUE,FALSE,FALSE,3,15.51,6348.33,0.163,TRUE,93.13,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|EXCESSIVE_INQUIRIES,92.94,TRUE,2026-03-03
APP000220,JBIEO7504N,Deepika Joshi,Self Employed,Self-Employed,7,115288,20556,120202,High,16261,282075,1,12,0.91,2,670,0,14,4,4,0,525000,24,987950982210,1976-07-05,9101648188,djoshi@yahoo.com,"Flat 902, D Wing, Sai Apartments, Gomti Nagar, Ahmedabad, Gujarat - 303273",101611,TRUE,FALSE,FALSE,1,11.36,24556.96,0.402,TRUE,51.02,FALSE,REJECT,MEDIUM,INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,62.92,TRUE,2026-03-13
APP000221,QEYJH8177L,Divya Kapoor,ONGC,Public Sector,13,82416,17556,65471,High,22224,133234,0,3,1.13,0,866,2,11,0,3,1,270000,12,301764644898,1991-12-07,8303153888,divya.kapoor@yahoo.com,"Flat 39, C Wing, Sai Tower, Andheri, Kolkata, West Bengal - 994400",78376,TRUE,FALSE,FALSE,2,10.39,23786.29,0.587,TRUE,81.74,TRUE,APPROVE,MEDIUM,HIGH_DTI|INCOME_MISMATCH,87.56,TRUE,2025-12-20
APP000222,WWSYX6573M,Arjun Chopra,Indian Railways,Public Sector,4,162375,52637,131586,Medium,35742,333374,0,6,0.6,3,693,0,5,2,3,2,412000,24,880023009156,1970-10-15,9682980365,arjun.chopra@hotmail.com,"Flat 939, C Wing, Royal Residency, Adyar, Pune, Maharashtra - 510792",139773,FALSE,FALSE,FALSE,3,13.12,19610.46,0.396,TRUE,83.09,TRUE,REVIEW,MEDIUM,MEETS_CRITERIA,88.09,TRUE,2026-01-25
APP000223,CYSWH5478U,Priya Chauhan,Tech Mahindra,Startup,18,96378,26531,98078,High,18309,292373,1,3,0.96,2,655,0,10,3,6,0,383000,24,766608112600,1982-01-07,9308356691,priya257@hotmail.com,"Flat 103, C Wing, Krishna Apartments, Adyar, Hyderabad, Telangana - 366367",94326,FALSE,FALSE,FALSE,0,12.67,18149.21,0.387,TRUE,95.92,TRUE,APPROVE,MEDIUM,MEETS_CRITERIA,90.12,TRUE,2025-11-11
APP000224,GJSBR4660L,Abhishek Rao,TCS,MNC,17,54653,17564,45289,High,17989,169085,0,3,0.66,1,605,5,10,3,1,3,128000,84,492074926999,1998-12-07,8699648997,abhishek402@yahoo.com,"Flat 394, C Wing, Royal Plaza, Adyar, Lucknow, Uttar Pradesh - 254070",47177,FALSE,FALSE,FALSE,4,15.67,2518.35,0.435,TRUE,55.4,FALSE,REJECT,MEDIUM,LOW_CREDIT_SCORE|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY,65.47,TRUE,2025-11-24
APP000225,FPIRX6856R,Priya Bhat,Microsoft India,MNC,4,161699,37148,116042,Medium,8338,340475,2,12,0.64,0,513,6,7,8,0,5,607000,12,561299650826,1985-05-06,8158264186,priyabhat@hotmail.com,"Flat 576, B Wing, Sai Heights, Satellite, Mumbai, Maharashtra - 203026",139945,TRUE,FALSE,TRUE,2,17.58,55528.5,0.456,TRUE,52.03,FALSE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY|WRITTEN_OFF_ACCOUNT,61.91,TRUE,2026-03-13
APP000226,VVAYJ0606C,Ankit Verma,Deloitte,Startup,2,113685,18571,92197,Medium,29808,27441,3,12,0.88,0,350,7,6,8,1,5,308000,48,283976205344,1973-10-14,9877794620,ankitverma@yahoo.com,"Flat 141, A Wing, Lakshmi Tower, Andheri, Lucknow, Uttar Pradesh - 682447",95816,FALSE,FALSE,TRUE,2,17.54,8973.63,0.405,TRUE,70.31,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_BOUNCE_RATE|ADVERSE_CREDIT_HISTORY|WRITTEN_OFF_ACCOUNT,88.75,TRUE,2026-04-07
APP000227,ECPAC7256E,Ishita Agarwal,Central Government,Government,7,215813,54531,171426,High,71825,95293,2,12,0.48,3,450,12,5,6,1,3,594000,60,561337184449,1968-07-22,9929502648,ishita.agarwal@gmail.com,"Flat 463, A Wing, Lakshmi Apartments, Salt Lake, Hyderabad, Telangana - 972416",196206,TRUE,FALSE,TRUE,7,18.7,15310.8,0.444,TRUE,89.92,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|WRITTEN_OFF_ACCOUNT,91.21,TRUE,2026-02-26
APP000228,WGVGC5594K,Karan Rao,Amazon India,Private Sector,13,159761,44775,199273,High,59022,75027,1,6,0.91,3,555,6,10,7,4,3,330000,24,798661770673,1975-04-29,8782050682,karan284@yahoo.com,"Flat 89, C Wing, Royal Heights, Viman Nagar, Bangalore, Karnataka - 115553",157466,TRUE,FALSE,FALSE,2,14.51,15923.87,0.476,FALSE,73.78,FALSE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY,56.14,TRUE,2026-02-20
APP000229,VLSSG9626X,Poornima Bansal,Defence Services,Government,15,170655,56839,192075,High,30698,444637,0,3,0.69,1,745,0,3,5,6,2,473000,72,114578870715,1967-06-24,9438676738,pbansal@outlook.com,"Flat 987, D Wing, Lakshmi Paradise, Koramangala, Delhi, Delhi - 854355",151730,TRUE,FALSE,FALSE,2,13.77,9688.36,0.266,TRUE,95.61,TRUE,REVIEW,LOW,INCOME_MISMATCH,95.22,TRUE,2026-04-03
APP000230,TKSIL0618F,Divya Nambiar,Deloitte,MNC,6,191826,37278,200849,High,44817,242705,1,12,0.73,1,540,12,6,13,3,2,796000,36,428679632594,1979-12-23,9432894633,divyanambiar@rediffmail.com,"Flat 82, C Wing, Lakshmi Plaza, Viman Nagar, Chennai, Tamil Nadu - 295667",161305,TRUE,FALSE,TRUE,7,21.78,30309.08,0.466,TRUE,58.01,FALSE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|WRITTEN_OFF_ACCOUNT,65.79,TRUE,2025-12-13
APP000231,VFFQD6559D,Manish Pandey,Infosys,MNC,1,213789,61876,212731,Low,47047,112368,4,3,0.43,2,699,4,3,1,6,2,1282000,84,38593401536,1973-02-15,9015471553,manishpandey@yahoo.com,"Flat 488, B Wing, Lakshmi Plaza, Gomti Nagar, Pune, Maharashtra - 202109",182832,TRUE,FALSE,FALSE,3,12.67,23092.71,0.384,TRUE,94.5,TRUE,REJECT,HIGH,INCOME_MISMATCH|HIGH_BOUNCE_RATE,93.52,TRUE,2026-02-20
APP000232,JEDIV8403Y,Swati Bansal,Cognizant,MNC,19,273499,53957,219696,High,69298,899877,5,3,1.12,2,751,1,11,3,7,1,1564000,48,874422758548,1976-09-21,8996559428,sbansal@gmail.com,"Flat 27, A Wing, Sai Apartments, Andheri, Kolkata, West Bengal - 141317",269577,TRUE,FALSE,FALSE,0,10.17,39794.89,0.405,TRUE,78.79,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH|HIGH_BOUNCE_RATE,91.55,TRUE,2026-01-15
APP000233,JPZMM8924U,Kunal Mishra,Reliance Industries,Startup,7,262584,67353,238100,High,75354,426250,1,12,0.81,1,422,11,5,9,2,4,1763000,12,620258254318,1984-06-12,9328123123,kunal.mishra@rediffmail.com,"Flat 387, B Wing, Lakshmi Plaza, Andheri, Mumbai, Maharashtra - 194216",245635,FALSE,FALSE,FALSE,7,18.63,162160.89,0.967,TRUE,92.49,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,94.28,TRUE,2026-01-04
APP000234,XOSKO1414C,Ishita Shetty,NTPC,Public Sector,19,70819,20889,80378,High,12804,209181,0,3,1.13,2,652,4,15,3,6,1,345000,72,739920522299,1990-01-25,8036216591,ishitashetty@yahoo.com,"Flat 333, B Wing, Royal Plaza, Viman Nagar, Bangalore, Karnataka - 836594",69130,TRUE,TRUE,FALSE,2,13.54,7024.28,0.287,TRUE,93.92,TRUE,REJECT,HIGH,INCOME_MISMATCH|PAST_DEFAULT,96.61,TRUE,2026-03-16
APP000235,EEBBG9454D,Deepika Agarwal,Proprietorship,Self-Employed,7,92131,28383,65959,High,25313,27508,0,6,0.61,3,623,6,7,4,1,2,254000,72,988322012560,1983-02-27,8232004879,dagarwal@rediffmail.com,"Flat 701, C Wing, Sai Apartments, Viman Nagar, Kolkata, West Bengal - 799765",77780,TRUE,FALSE,FALSE,4,16.28,5548.96,0.397,TRUE,66.07,FALSE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY,66.03,TRUE,2025-12-28
APP000236,YTRCF2850G,Rahul Rao,Self Employed,Self-Employed,8,109960,36848,85648,High,29519,363488,0,12,1.07,1,896,0,5,3,4,1,579000,48,139719126022,1976-09-11,9632176720,rahul.rao@gmail.com,"Flat 413, A Wing, Shanti Residency, Banjara Hills, Pune, Maharashtra - 289486",97108,TRUE,FALSE,FALSE,1,10.45,14810.38,0.456,TRUE,85.11,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,86.96,TRUE,2026-04-05
APP000237,ECAOK5985K,Raj Patel,Amazon India,Private Sector,3,287034,99894,244680,Medium,106253,515551,0,3,0.83,3,671,4,9,1,2,2,1583000,48,620935561039,1964-12-17,8052970137,raj382@yahoo.com,"Flat 335, C Wing, Sai Paradise, Viman Nagar, Jaipur, Rajasthan - 506186",285569,TRUE,FALSE,FALSE,3,11.8,41531.18,0.518,TRUE,88.85,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,95.33,TRUE,2025-12-22
APP000238,GWVRQ2722D,Priya Pandey,EY,Private Sector,18,90501,27394,110254,High,3017,68322,1,12,0.41,0,635,4,3,4,1,2,401000,24,797564915795,1979-10-14,8846234712,priya.pandey@outlook.com,"Flat 61, A Wing, Shanti Complex, Koramangala, Jaipur, Rajasthan - 935987",83818,TRUE,TRUE,FALSE,2,16.03,19639.96,0.27,TRUE,71.56,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|PAST_DEFAULT,87.92,TRUE,2025-12-21
APP000239,ZVHZY4141G,Priya Sharma,TCS,Startup,2,90591,21299,65094,Medium,10416,122000,1,3,1.12,0,712,3,14,3,2,0,462000,60,258857669470,1966-10-02,9318053396,psharma@hotmail.com,"Flat 81, B Wing, Sai Tower, Koramangala, Bangalore, Karnataka - 650100",83834,TRUE,FALSE,FALSE,0,13.69,10675.83,0.252,FALSE,86.32,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,76.41,TRUE,2026-04-26
